,Unnamed: 0,dateSold,propertyType,lotAreaValue,address,imgSrc,price,listingDateTime,longitude,latitude,listingStatus,zpid,livingArea,daysOnZillow,bedrooms,bathrooms,country,currency,lotAreaUnit,hasImage,listingSubType.is_newHome
333,13,1632985200000,SINGLE_FAMILY,0.33,"203 Elm St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/61a7f9af49d0339a3adce0480f792c10-p_e.jpg,2039500,,-77.26383,38.8973,RECENTLY_SOLD,51772624,6100.0,-1,6.0,7.0,USA,USD,acres,True,
334,14,1632985200000,SINGLE_FAMILY,0.87,"2844 Hill Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/62e717561292cd6654f2b4ff4b369a30-p_e.jpg,1230000,,-77.29466,38.884007,RECENTLY_SOLD,51799067,3406.0,-1,4.0,4.0,USA,USD,acres,True,
335,15,1632985200000,SINGLE_FAMILY,0.46,"9803 Vale Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/c4f4e8926d06ba569f4bfb208bb08acc-p_e.jpg,1125000,,-77.28412,38.89796,RECENTLY_SOLD,51771074,4064.0,-1,4.0,5.0,USA,USD,acres,True,
336,16,1632985200000,SINGLE_FAMILY,0.82,"9840 Corsini Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/dc624c06ec85b8b007f1e8036b3c2664-p_e.jpg,2350000,,-77.28396,38.956577,RECENTLY_SOLD,117486606,8665.0,-1,5.0,7.0,USA,USD,acres,True,
337,17,1632898800000,SINGLE_FAMILY,0.56,"9831 Squaw Valley Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/22f9b8508298f405c01bbb45e3e7dc80-p_e.jpg,1107000,,-77.29141,38.94299,RECENTLY_SOLD,51744781,4215.0,-1,4.0,4.0,USA,USD,acres,True,
338,18,1632898800000,SINGLE_FAMILY,10454.4,"8306 Cottage St, Vienna, VA 22180",https://photos.zillowstatic.com/fp/054f825ca516cd4667874afd816984a6-p_e.jpg,810000,,-77.232086,38.886288,RECENTLY_SOLD,51808180,2109.0,-1,4.0,3.0,USA,USD,sqft,True,
339,19,1632898800000,SINGLE_FAMILY,0.28,"2528 Bull Run Ct, Vienna, VA 22180",https://photos.zillowstatic.com/fp/8c083140e38b9597006d5add2696bcb3-p_e.jpg,785000,,-77.23672,38.88718,RECENTLY_SOLD,51808604,1989.0,-1,4.0,3.0,USA,USD,acres,True,
340,20,1632898800000,SINGLE_FAMILY,0.97968319559229,"9196 Farber Forge Ct, Great Falls, VA 22102","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.95476531982422,-77.25967407226562&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Gpp-mS3nvBjK-qv3zwTiD1wvgVA=",2620904,,-77.259674,38.954765,RECENTLY_SOLD,306650174,5613.0,-1,5.0,7.0,USA,USD,acres,,
341,21,1632726000000,SINGLE_FAMILY,10018.8,"1206 Cottage St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/c78316957a5f4da1c6e8a2e9e967c012-p_e.jpg,750000,,-77.25123,38.8847,RECENTLY_SOLD,51803812,1858.0,-1,3.0,2.0,USA,USD,sqft,True,
342,22,1632726000000,SINGLE_FAMILY,4908.0,"1922 Tysons Trace Dr, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.9141731262207,-77.23764038085938&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=_HXuSsw99M6D8V3hOl9IunEKjpQ=",1000000,,-77.23764,38.914173,RECENTLY_SOLD,60379203,3554.0,-1,4.0,4.5,USA,USD,sqft,,
343,23,1632726000000,SINGLE_FAMILY,0.31,"2544 Villanova Ct, Vienna, VA 22180",https://photos.zillowstatic.com/fp/1d3365d0efe5d21664c5f3348507f172-p_e.jpg,755100,,-77.23363,38.8869,RECENTLY_SOLD,51808211,1176.0,-1,3.0,2.0,USA,USD,sqft,True,
344,24,1632726000000,SINGLE_FAMILY,0.26,"1914 Abbotsford Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/51ee744fbd0c56aa2410903f5505e548-p_e.jpg,1070000,,-77.273346,38.918213,RECENTLY_SOLD,51745531,3094.0,-1,4.0,4.0,USA,USD,acres,True,
345,25,1632726000000,SINGLE_FAMILY,0.29,"904 Country Club Dr NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/6381e017a0bef74175930a8c1f43a64c-p_e.jpg,1075000,,-77.25646,38.91917,RECENTLY_SOLD,51746437,2675.0,-1,4.0,3.0,USA,USD,sqft,True,
346,26,1632466800000,SINGLE_FAMILY,0.25,"8151 Woodland Ct, Dunn Loring, VA 22027",https://photos.zillowstatic.com/fp/16ec21c459c16395183a3e013ea45fde-p_e.jpg,910000,,-77.22693,38.891956,RECENTLY_SOLD,51778205,2490.0,-1,5.0,3.0,USA,USD,sqft,True,
347,27,1632466800000,SINGLE_FAMILY,0.30378787878788,"2160 Bonaventure Dr, Vienna, VA 22181","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.90949630737305,-77.28331756591797&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=8axLZwd6ta0xc1Q1YfDKctNFCt8=",447075,,-77.28332,38.909496,RECENTLY_SOLD,51769398,3448.0,-1,4.0,4.5,USA,USD,acres,,
348,28,1632466800000,SINGLE_FAMILY,0.26,"9626 Podium Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/2418e4f8ae1d9e6e0a3613cace036859-p_e.jpg,732000,,-77.2798,38.91659,RECENTLY_SOLD,51769049,2230.0,-1,4.0,3.0,USA,USD,sqft,True,
349,29,1632466800000,SINGLE_FAMILY,0.32,"611 John Marshall Dr NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/6d9922f75bb202a5e10635f2c197a91f-p_e.jpg,775000,,-77.26469,38.916138,RECENTLY_SOLD,51769951,2308.0,-1,4.0,3.0,USA,USD,sqft,True,
350,30,1632466800000,SINGLE_FAMILY,0.34,"107 Yeonas Cir SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/9c351f29c61a422b1e20621fdeb0004d-p_e.jpg,780000,,-77.24859,38.8891,RECENTLY_SOLD,51776833,1196.0,-1,4.0,3.0,USA,USD,sqft,True,
351,31,1632466800000,SINGLE_FAMILY,0.3,"115 Harmony Dr SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/36918d7c87cae4064808f76224b96efb-p_e.jpg,925000,,-77.25174,38.894608,RECENTLY_SOLD,51772316,1752.0,-1,4.0,3.0,USA,USD,acres,True,
352,32,1632466800000,SINGLE_FAMILY,0.29,"1201 Ross Dr SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/9e75b5b404119c1e2a64317e936b1096-p_e.jpg,1558625,,-77.25277,38.88478,RECENTLY_SOLD,51803765,5116.0,-1,5.0,5.0,USA,USD,acres,True,True
353,33,1632380400000,SINGLE_FAMILY,0.30998622589532,"1024 Hillcrest Dr SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/ce43ae4dd68f68453e82922537608f24-p_e.jpg,1400000,,-77.25577,38.886734,RECENTLY_SOLD,51803495,4125.0,-1,4.0,4.0,USA,USD,acres,True,
354,34,1632380400000,SINGLE_FAMILY,0.27203856749311,"1714 Paisley Blue Ct, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.92328643798828,-77.24365997314453&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=mlose57KvvalGl7XWfg8Fg2iqyI=",1005000,,-77.24366,38.923286,RECENTLY_SOLD,51748646,2479.0,-1,4.0,3.5,USA,USD,acres,,
355,35,1632380400000,SINGLE_FAMILY,0.97004132231405,"1320 Wester Mill Ct, Great Falls, VA 22066","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.95108413696289,-77.2598876953125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=u4nBNVrsLBAoSgazO9CR5N4-Ms0=",2271740,,-77.25989,38.951084,RECENTLY_SOLD,306650189,,-1,,,USA,USD,acres,,
356,36,1632294000000,SINGLE_FAMILY,1.47,"1430 Carrington Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/bc2f65adbc7c1c4e0921f7401bb1842d-p_e.jpg,1320000,,-77.276405,38.949184,RECENTLY_SOLD,51724871,3337.0,-1,5.0,4.0,USA,USD,sqft,True,
357,37,1632294000000,SINGLE_FAMILY,0.62809917355372,"300 Niblick Dr SE, Vienna, VA 22180","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.909149169921875,-77.24917602539062&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=UwVQBtYj6nnfE6xcyzHjAd4BAz4=",1100000,,-77.249176,38.90915,RECENTLY_SOLD,51773461,1138.0,-1,4.0,2.0,USA,USD,acres,,
359,39,1632207600000,SINGLE_FAMILY,0.24,"212 Yeonas Dr SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/19c07f6baa7b796a10102f8b74ce9efc-p_e.jpg,1600000,,-77.25459,38.887123,RECENTLY_SOLD,51803528,4679.0,-1,5.0,5.0,USA,USD,sqft,True,
360,0,1632207600000,SINGLE_FAMILY,0.68,"1261 Cobble Pond Way, Vienna, VA 22182",https://photos.zillowstatic.com/fp/846e5bc83ba1cfed0f0fb7097d4a7aa4-p_e.jpg,1300000,,-77.31072,38.973,RECENTLY_SOLD,51711924,5658.0,-1,4.0,5.0,USA,USD,sqft,True,
361,1,1632207600000,SINGLE_FAMILY,1.12,"9617 Chathams Ford Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/5298ae5984873935df5586b56410c9cf-p_e.jpg,1220000,,-77.28056,38.94077,RECENTLY_SOLD,51744830,5297.0,-1,4.0,5.0,USA,USD,sqft,True,
362,2,1632207600000,SINGLE_FAMILY,0.22,"2251 Richelieu Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/65d65d0716b04d53fa1917d17d17ab0d-p_e.jpg,1600000,,-77.23975,38.897896,RECENTLY_SOLD,51777430,3161.0,-1,5.0,5.0,USA,USD,sqft,True,
363,3,1632121200000,SINGLE_FAMILY,0.36,"9900 Chappell Ln, Vienna, VA 22181",https://photos.zillowstatic.com/fp/dd93eb79c3f85bf26d0cfa517986ef78-p_e.jpg,1310000,,-77.287704,38.888508,RECENTLY_SOLD,51802794,4196.0,-1,4.0,4.0,USA,USD,sqft,True,
364,4,1632121200000,SINGLE_FAMILY,0.14,"109 Wilmar Pl NW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/2309880ec16bc9d7640b0eb3da7fa65e-p_e.jpg,1345500,,-77.267746,38.90286,RECENTLY_SOLD,51771970,4496.0,-1,5.0,5.0,USA,USD,sqft,True,
365,5,1632121200000,SINGLE_FAMILY,10018.8,"704 Talahi Ct SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/abaa3b6ee7dd46ae24ec3c315ae2dd7d-p_e.jpg,1252000,,-77.25142,38.900803,RECENTLY_SOLD,51773341,4100.0,-1,4.0,4.0,USA,USD,sqft,True,
366,6,1631862000000,SINGLE_FAMILY,0.39,"300 Branch Rd SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/ed2c5db43947773b4b567c07c3bfe421-p_e.jpg,880000,,-77.25583,38.904854,RECENTLY_SOLD,51769652,3348.0,-1,4.0,3.0,USA,USD,acres,True,
367,7,1631862000000,SINGLE_FAMILY,5.24,"10201 Katie Bird Ln, Vienna, VA 22181",https://photos.zillowstatic.com/fp/441c58c1cb7b13ac93869b12604f6e8e-p_e.jpg,1425000,,-77.29623,38.921917,RECENTLY_SOLD,51744254,3578.0,-1,6.0,6.0,USA,USD,sqft,True,
368,8,1631862000000,SINGLE_FAMILY,0.29,"8714 Westwood Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/ce323ea74e3891b6a64dea19d0136a2b-p_e.jpg,840000,,-77.248985,38.922188,RECENTLY_SOLD,51748480,2780.0,-1,4.0,3.0,USA,USD,acres,True,
369,9,1631862000000,SINGLE_FAMILY,0.93,"1417 Trap Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/6e0341c161aad3b0e5d424a6ff164d2b-p_e.jpg,995000,,-77.26466,38.94465,RECENTLY_SOLD,51725476,3712.0,-1,5.0,4.0,USA,USD,sqft,True,
370,10,1631862000000,SINGLE_FAMILY,0.31056014692378,"245 Hillside Cir SW, Vienna, VA 22180","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.89348602294922,-77.27000427246094&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=KLEmG3QKxZr0HPgf2udE4wz3XEg=",775000,,-77.270004,38.893486,RECENTLY_SOLD,51772013,1239.0,-1,,2.5,USA,USD,acres,,
371,11,1631775600000,SINGLE_FAMILY,0.23,"303 Talahi Rd SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/281dd0a4993a53432575b5b1c8bc0d37-p_e.jpg,1385000,,-77.25344,38.89978,RECENTLY_SOLD,59787127,5284.0,-1,5.0,4.0,USA,USD,sqft,True,
372,12,1631689200000,SINGLE_FAMILY,0.46,"1888 Cold Creek Ct, Vienna, VA 22182",https://photos.zillowstatic.com/fp/1a3f471411a6dac80565034a65f9e43d-p_e.jpg,850000,,-77.30785,38.935028,RECENTLY_SOLD,51743516,3250.0,-1,5.0,3.0,USA,USD,sqft,True,
373,13,1631689200000,SINGLE_FAMILY,0.24,"104 Oak St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/3dbfeeaa753e2df699e3e54034b76fd9-p_e.jpg,1153487,,-77.25856,38.895824,RECENTLY_SOLD,51772892,3541.0,-1,5.0,5.0,USA,USD,sqft,True,
374,14,1631689200000,SINGLE_FAMILY,0.91,"9925 Corsica St, Vienna, VA 22181",https://photos.zillowstatic.com/fp/ccd5168382554752402dc6224e80972a-p_e.jpg,1366000,,-77.28821,38.903152,RECENTLY_SOLD,51768312,4200.0,-1,5.0,5.0,USA,USD,sqft,True,
375,15,1631602800000,SINGLE_FAMILY,0.58,"2504 Rocky Branch Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/6df2e9d4ddf74cc42f871183eca244c3-p_e.jpg,830000,,-77.296715,38.8991,RECENTLY_SOLD,51767951,2226.0,-1,5.0,3.0,USA,USD,sqft,True,
376,16,1631602800000,SINGLE_FAMILY,0.54,"9011 Streamview Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/2b538328a840c715cf890838453fc41a-p_e.jpg,950000,,-77.25693,38.935963,RECENTLY_SOLD,51744965,2102.0,-1,5.0,3.0,USA,USD,sqft,True,
377,17,1631602800000,SINGLE_FAMILY,0.96115702479339,"9150 Belvedere Branch Dr, Great Falls, VA 22102","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.951969146728516,-77.25975799560547&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=RCUOMdbmGcPbQ5MAvL8U-iNdqCA=",2584696,,-77.25976,38.95197,RECENTLY_SOLD,306650186,,-1,,,USA,USD,acres,,
378,18,1631602800000,SINGLE_FAMILY,0.51,"121 E St NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/00bde0d38d56387b88e574ecccb79447-p_e.jpg,1200000,,-77.25547,38.910095,RECENTLY_SOLD,51769753,5096.0,-1,5.0,6.0,USA,USD,acres,True,
379,19,1631516400000,SINGLE_FAMILY,0.31,"1330 Belasco Valley Cir, Great Falls, VA 22102","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.95362854003906,-77.26055908203125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=MPbXFoUXAdOs9lbYSHbJj2DaElw=",2151914,,-77.26056,38.95363,RECENTLY_SOLD,306650197,4896.0,-1,6.0,6.0,USA,USD,acres,,
380,20,1631516400000,SINGLE_FAMILY,0.57,"10307 Dunn Meadow Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/885ef9191a6b9e372d43abb16298428f-p_e.jpg,1170000,,-77.30692,38.97023,RECENTLY_SOLD,51723539,3912.0,-1,4.0,4.0,USA,USD,sqft,True,
381,21,1631257200000,SINGLE_FAMILY,2.18,"10700 Meadowood Dr, Vienna, VA 22181",https://photos.zillowstatic.com/fp/9cabefa26cfbcd0621828d3be993fa47-p_e.jpg,1605000,,-77.31601,38.926315,RECENTLY_SOLD,51743917,5249.0,-1,5.0,5.0,USA,USD,sqft,True,
382,22,1631257200000,SINGLE_FAMILY,0.25,"2304 Malraux Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/c86799014065eba5d6322fa1ef57864c-p_e.jpg,830000,,-77.24248,38.898216,RECENTLY_SOLD,51777385,3360.0,-1,5.0,4.0,USA,USD,sqft,True,
383,23,1631257200000,SINGLE_FAMILY,1.84,"10284 Johns Hollow Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/411dcc297712ef4d24bb1e97034ce0f8-p_e.jpg,1775000,,-77.29875,38.950436,RECENTLY_SOLD,51724039,8635.0,-1,5.0,5.0,USA,USD,sqft,True,
384,24,1631257200000,SINGLE_FAMILY,0.5,"1302 Meadow Glen Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/6f6966995a8b51024ace602bcf6897e3-p_e.jpg,1257250,,-77.29498,38.96369,RECENTLY_SOLD,51723446,4100.0,-1,4.0,5.0,USA,USD,acres,True,
385,25,1631170800000,SINGLE_FAMILY,0.31,"409 Upham Pl NW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/491da5ac5ee17ffaf21dbf3c96344cea-p_e.jpg,828500,,-77.27727,38.904156,RECENTLY_SOLD,51768354,1236.0,-1,3.0,3.0,USA,USD,acres,True,
386,26,1631170800000,SINGLE_FAMILY,0.58,"10102 Tamarack Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/27a8b3f32533c6366d35579dd9fc91c7-p_e.jpg,875000,,-77.29503,38.93471,RECENTLY_SOLD,51743422,2855.0,-1,4.0,3.0,USA,USD,acres,True,
387,27,1631084400000,SINGLE_FAMILY,0.24,"703 Ware St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/fe09e07dc30b47208d1f0c6a6709f706-p_e.jpg,1750000,,-77.26688,38.89006,RECENTLY_SOLD,51772177,6050.0,-1,6.0,6.0,USA,USD,sqft,True,
388,28,1631084400000,SINGLE_FAMILY,0.3,"109 Saratoga Waye NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/51a9b1bcab9adbedff9ca14d379635f6-p_e.jpg,981000,,-77.242775,38.915718,RECENTLY_SOLD,51773789,2604.0,-1,6.0,3.0,USA,USD,acres,True,
389,29,1631084400000,SINGLE_FAMILY,0.61,"335 Beulah Rd NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/e71061a87753c937ff6a901c515cf68b-p_e.jpg,915000,,-77.261665,38.910015,RECENTLY_SOLD,51769896,1647.0,-1,4.0,2.0,USA,USD,acres,True,
390,30,1631084400000,SINGLE_FAMILY,0.31,"1724 Drewlaine Dr, Vienna, VA 22182","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.92280197143555,-77.25640106201172&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=SsPna8DM9C6oCHKngFhyG8R5mcw=",1360000,,-77.2564,38.922802,RECENTLY_SOLD,51746967,5240.0,-1,5.0,5.0,USA,USD,sqft,,
391,31,1631084400000,SINGLE_FAMILY,0.24,"504 Park St NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/73420e123727fc872c5ecff3e2f159ca-p_e.jpg,900000,,-77.26996,38.909027,RECENTLY_SOLD,51770231,2232.0,-1,5.0,3.0,USA,USD,sqft,True,
392,32,1631084400000,SINGLE_FAMILY,0.5178145087236,"9710 Flint Hill Ct, Vienna, VA 22181","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.89139938354492,-77.28179168701172&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=DD88tND2MV7ucxxYO6Uuf8JNlJo=",855000,,-77.28179,38.8914,RECENTLY_SOLD,51770690,2091.0,-1,4.0,3.0,USA,USD,acres,,
393,33,1630998000000,SINGLE_FAMILY,0.3,"10300 Lewis Knolls Dr, Oakton, VA 22124",https://photos.zillowstatic.com/fp/fcbc6c4927c5954d5644af495b8a284f-p_e.jpg,1125000,,-77.30099,38.88931,RECENTLY_SOLD,51768243,3854.0,-1,5.0,4.0,USA,USD,sqft,True,
395,35,1630998000000,SINGLE_FAMILY,0.29,"604 Truman Cir SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/775aa4eae1465c6c22272fcb78a2d3f6-p_e.jpg,1718000,,-77.265274,38.88693,RECENTLY_SOLD,51804044,5280.0,-1,5.0,5.0,USA,USD,sqft,True,
396,36,1630911600000,SINGLE_FAMILY,0.35,"9206 Bois Ave, Vienna, VA 22182",https://photos.zillowstatic.com/fp/b4392aad2b26868a2cb29fb9bb4f7b05-p_e.jpg,960000,,-77.26461,38.932007,RECENTLY_SOLD,51745165,2714.0,-1,4.0,3.0,USA,USD,acres,True,
397,37,1630652400000,SINGLE_FAMILY,0.48,"1405 Wolftrap Run Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/33c2ba8de89073d6911d8db7fc2c5bc0-p_e.jpg,1000000,,-77.25896,38.9436,RECENTLY_SOLD,51745057,3117.0,-1,5.0,3.0,USA,USD,acres,True,
398,38,1630652400000,SINGLE_FAMILY,0.58,"1712 Broadfield Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/7ebf7da7b970052015f0e50b66953e0d-p_e.jpg,1250000,,-77.30699,38.940384,RECENTLY_SOLD,51743643,4980.0,-1,5.0,5.0,USA,USD,acres,True,
399,39,1630652400000,SINGLE_FAMILY,0.83,"1805 Pillory Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/e760839c2c671721ffbb1dc16e18f3be-p_e.jpg,1900000,,-77.28178,38.924526,RECENTLY_SOLD,51746092,6595.0,-1,5.0,6.0,USA,USD,acres,True,
400,0,1630652400000,SINGLE_FAMILY,0.38,"1008 Mountfort Ct SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/87fc166a2abe0e1e301601f19b88968d-p_e.jpg,1651000,,-77.26097,38.885708,RECENTLY_SOLD,51804224,5926.0,-1,6.0,5.0,USA,USD,acres,True,
401,1,1630652400000,SINGLE_FAMILY,0.58,"9821 Days Farm Dr, Vienna, VA 22182",https://photos.zillowstatic.com/fp/8615cfaebfadbf0484611fce8ca693b3-p_e.jpg,1250000,,-77.29037,38.948723,RECENTLY_SOLD,51725360,4164.0,-1,4.0,4.0,USA,USD,sqft,True,
402,2,1630652400000,SINGLE_FAMILY,0.37,"303 Niblick Dr SE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/2b3ace8acf4c5d4620e1feaa11d4d5b7-p_e.jpg,2050000,,-77.24991,38.908813,RECENTLY_SOLD,125705244,6394.0,-1,5.0,6.0,USA,USD,acres,True,
403,3,1630566000000,SINGLE_FAMILY,0.28,"2730 Bowling Green Dr, Vienna, VA 22180",https://photos.zillowstatic.com/fp/18696eb3fb607ffcea29f436e21d6696-p_e.jpg,810000,,-77.242325,38.881,RECENTLY_SOLD,51808552,1828.0,-1,4.0,3.0,USA,USD,acres,True,
404,4,1630566000000,SINGLE_FAMILY,0.3,"1010 Westwood Dr NE, Vienna, VA 22180",https://photos.zillowstatic.com/fp/f570b226ff1ba34ba671fa3603ed366f-p_e.jpg,1121000,,-77.25161,38.92001,RECENTLY_SOLD,51746421,1743.0,-1,4.0,3.0,USA,USD,sqft,True,
405,5,1630566000000,SINGLE_FAMILY,0.34,"8557 Doveton Cir, Vienna, VA 22182",https://photos.zillowstatic.com/fp/ca827283b78b8edd5827e9238b8de29e-p_e.jpg,1595000,,-77.2394,38.91268,RECENTLY_SOLD,51774125,7812.0,-1,6.0,5.0,USA,USD,sqft,True,
406,6,1630566000000,SINGLE_FAMILY,0.9175160697888,"9195 Farber Forge Ct, Great Falls, VA 22102","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=38.95391082763672,-77.25901794433594&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=NQKpcXoO0HMtr7DRPlRZEQ6c4gE=",2442710,,-77.25902,38.95391,RECENTLY_SOLD,306650180,5745.0,-1,5.0,5.5,USA,USD,acres,,
407,7,1630479600000,SINGLE_FAMILY,0.26,"8335 Wesleyan St, Vienna, VA 22180",https://photos.zillowstatic.com/fp/0a56a3cc6b436247706a5ebc984e993d-p_e.jpg,760000,,-77.23466,38.881977,RECENTLY_SOLD,51808305,2984.0,-1,5.0,3.0,USA,USD,sqft,True,
408,8,1630479600000,SINGLE_FAMILY,0.62,"2400 Beekay Ct, Vienna, VA 22181",https://photos.zillowstatic.com/fp/f75ca1c1744a1623596fff35b725a30b-p_e.jpg,880000,,-77.30125,38.907513,RECENTLY_SOLD,51767063,2760.0,-1,5.0,3.0,USA,USD,sqft,True,
409,9,1630479600000,SINGLE_FAMILY,2.8069788797062,"2368 Hunter Mill Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/c76ee5fc88e5059f5a284f766f0cbb91-p_e.jpg,2900000,,-77.30395,38.908092,RECENTLY_SOLD,51766883,10030.0,-1,6.0,9.0,USA,USD,acres,True,
410,10,1630479600000,SINGLE_FAMILY,0.58,"2517 Flint Hill Rd, Vienna, VA 22181",https://photos.zillowstatic.com/fp/8c7117b50b7fa8add69f4e4c8c32d65a-p_e.jpg,2288000,,-77.281494,38.894325,RECENTLY_SOLD,51770673,7400.0,-1,4.0,5.0,USA,USD,acres,True,True
411,11,1630479600000,SINGLE_FAMILY,1.52,"1283 Serenity Woods Ln, Vienna, VA 22182",https://photos.zillowstatic.com/fp/e29bc59f1b93c54ed6c600f9408b2ff5-p_e.jpg,1716262,,-77.28555,38.96395,RECENTLY_SOLD,168097075,4061.0,-1,5.0,6.0,USA,USD,sqft,True,
412,12,1630393200000,SINGLE_FAMILY,9997.0,"617 John Marshall Dr NW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/2b8a2f8575d25e9fd81da500dc26c2ce-p_e.jpg,1550000,,-77.27353,38.905132,RECENTLY_SOLD,51768395,4800.0,-1,5.0,5.0,USA,USD,sqft,True,
413,13,1630393200000,SINGLE_FAMILY,0.27,"105 Oak St SW, Vienna, VA 22180",https://photos.zillowstatic.com/fp/2007c5dbe5d08eb33535a9f848468de4-p_e.jpg,1900000,,-77.259026,38.89633,RECENTLY_SOLD,51772591,5462.0,-1,6.0,6.0,USA,USD,acres,True,
414,14,1630393200000,SINGLE_FAMILY,0.94,"1847 Hunter Mill Rd, Vienna, VA 22182",https://photos.zillowstatic.com/fp/35db86d0bffedbd37f6cf67c1e2c4e27-p_e.jpg,1440000,,-77.306076,38.939545,RECENTLY_SOLD,68839137,9108.0,-1,7.0,8.0,USA,USD,acres,True,
